week_date,region,platform,segment,customer_type,transactions,sales
22/4/19,USA,Shopify,F2,New,167,26513.0
22/4/19,SOUTH AMERICA,Shopify,F2,New,7,1158.0
22/4/19,OCEANIA,Retail,C1,New,145163,3412824.0
22/4/19,AFRICA,Retail,F3,New,58330,2265665.0
22/4/19,ASIA,Shopify,C3,New,216,34180.0
22/4/19,SOUTH AMERICA,Retail,C1,Existing,2707,80779.0
22/4/19,EUROPE,Retail,F2,Existing,14220,896124.0
22/4/19,USA,Retail,F3,New,26177,1044043.0
22/4/19,AFRICA,Shopify,F3,Existing,1507,307640.0
22/4/19,EUROPE,Shopify,F2,Existing,180,41047.0
22/4/19,USA,Shopify,F3,New,51,6950.0
22/4/19,OCEANIA,Shopify,F3,New,152,23121.0
22/4/19,AFRICA,Shopify,C4,Existing,303,52048.0
22/4/19,EUROPE,Shopify,F1,Existing,103,22977.0
22/4/19,ASIA,Shopify,null,New,226,33213.0
22/4/19,OCEANIA,Shopify,null,Guest,6739,1183057.0
22/4/19,AFRICA,Retail,C2,New,47898,1586029.0
22/4/19,SOUTH AMERICA,Shopify,C2,Existing,85,17013.0
22/4/19,ASIA,Retail,C4,Existing,102378,4673559.0
22/4/19,USA,Retail,F1,New,11924,488222.0
22/4/19,SOUTH AMERICA,Retail,F1,New,310,11988.0
22/4/19,EUROPE,Shopify,C2,New,9,1522.0
22/4/19,CANADA,Retail,C3,Existing,58989,3059748.0
22/4/19,USA,Retail,null,New,23766,1047250.0
22/4/19,AFRICA,Shopify,C3,New,216,33463.0
22/4/19,OCEANIA,Shopify,null,New,478,76622.0
22/4/19,OCEANIA,Retail,F3,New,100328,3420419.0
22/4/19,USA,Shopify,null,Existing,109,20674.0
22/4/19,ASIA,Retail,null,Existing,28304,1170186.0
22/4/19,USA,Retail,C2,Existing,39125,1981599.0
22/4/19,SOUTH AMERICA,Shopify,null,Guest,952,185018.0
22/4/19,AFRICA,Shopify,F3,New,94,15495.0
22/4/19,CANADA,Retail,C3,New,26536,925907.0
22/4/19,SOUTH AMERICA,Shopify,C3,Existing,79,15124.0
22/4/19,EUROPE,Shopify,C4,Existing,7,1678.0
22/4/19,AFRICA,Retail,C1,Existing,156514,6337557.0
22/4/19,SOUTH AMERICA,Shopify,C1,Existing,59,11143.0
22/4/19,SOUTH AMERICA,Shopify,C1,New,22,3245.0
22/4/19,SOUTH AMERICA,Retail,F2,Existing,990,49580.0
22/4/19,EUROPE,Retail,null,Guest,108614,3667307.0
22/4/19,EUROPE,Retail,F2,New,1533,69374.0
22/4/19,USA,Retail,C3,New,42098,1645309.0
22/4/19,CANADA,Shopify,F1,Existing,568,99525.0
22/4/19,AFRICA,Shopify,null,Existing,171,30381.0
22/4/19,ASIA,Retail,C3,New,106313,3233446.0
22/4/19,CANADA,Retail,C2,Existing,20894,958085.0
22/4/19,OCEANIA,Shopify,C2,New,626,93683.0
22/4/19,USA,Shopify,F1,New,105,14999.0
22/4/19,CANADA,Retail,F3,Existing,88151,5089867.0
22/4/19,USA,Shopify,C4,Existing,125,25734.0
22/4/19,ASIA,Retail,C2,New,73102,1951124.0
22/4/19,SOUTH AMERICA,Retail,null,Existing,536,22417.0
22/4/19,AFRICA,Shopify,C2,New,262,40185.0
22/4/19,ASIA,Shopify,C4,New,43,6132.0
22/4/19,OCEANIA,Retail,C1,Existing,233226,8761711.0
22/4/19,SOUTH AMERICA,Retail,F3,Existing,1120,61746.0
22/4/19,USA,Retail,F2,Existing,94352,5916185.0
22/4/19,OCEANIA,Shopify,null,Existing,461,85899.0
22/4/19,USA,Retail,C4,Existing,38125,2113487.0
22/4/19,ASIA,Shopify,null,Guest,2820,464655.0
22/4/19,OCEANIA,Retail,C2,Existing,148068,5977548.0
22/4/19,OCEANIA,Shopify,F1,Existing,3326,611187.0
15/4/19,EUROPE,Retail,C1,New,4116,127603.0
15/4/19,ASIA,Retail,F3,New,79370,2574991.0
15/4/19,AFRICA,Shopify,F3,Existing,1394,288490.0
15/4/19,USA,Retail,null,Guest,497974,15916210.0
15/4/19,EUROPE,Shopify,F3,New,2,296.0
15/4/19,EUROPE,Shopify,F3,Existing,96,25394.0
15/4/19,USA,Retail,C2,Existing,33662,1787252.0
15/4/19,AFRICA,Retail,C1,Existing,149488,5928510.0
15/4/19,ASIA,Shopify,C3,Existing,1164,221480.0
15/4/19,EUROPE,Retail,C3,New,3469,143891.0
15/4/19,AFRICA,Retail,C2,New,46062,1507147.0
15/4/19,OCEANIA,Retail,null,Guest,2391057,64882264.0
15/4/19,OCEANIA,Retail,F3,Existing,488109,28301548.0
15/4/19,ASIA,Retail,null,Existing,25808,1074808.0
15/4/19,AFRICA,Retail,F3,Existing,334556,20078905.0
15/4/19,AFRICA,Retail,F1,New,20949,819852.0
15/4/19,OCEANIA,Shopify,C2,Existing,2828,546573.0
15/4/19,USA,Shopify,F1,Existing,997,190331.0
15/4/19,CANADA,Retail,null,Guest,398655,11411987.0
15/4/19,ASIA,Retail,F1,Existing,89463,4511255.0
15/4/19,CANADA,Retail,F1,New,6442,264466.0
15/4/19,USA,Retail,F1,New,10234,441269.0
15/4/19,SOUTH AMERICA,Shopify,C4,New,1,0.0
15/4/19,AFRICA,Shopify,C3,Existing,1614,335630.0
15/4/19,EUROPE,Retail,C2,New,2525,94918.0
15/4/19,OCEANIA,Shopify,F1,Existing,2831,535781.0
15/4/19,SOUTH AMERICA,Retail,C4,New,299,12150.0
15/4/19,CANADA,Retail,C2,Existing,18800,902478.0
15/4/19,AFRICA,Retail,F1,Existing,85262,4922944.0
15/4/19,OCEANIA,Shopify,C4,New,58,8281.0
15/4/19,EUROPE,Shopify,C2,Existing,117,33613.0
15/4/19,ASIA,Shopify,F1,Existing,1099,198565.0
15/4/19,AFRICA,Shopify,F2,New,185,30489.0
15/4/19,ASIA,Retail,F2,New,65431,2199118.0
15/4/19,USA,Shopify,F2,Existing,1342,283462.0
15/4/19,ASIA,Retail,C3,Existing,218034,10176655.0
15/4/19,ASIA,Retail,F1,New,29236,1012264.0
15/4/19,AFRICA,Retail,C3,New,88131,3267487.0
15/4/19,CANADA,Shopify,F2,Existing,762,147790.0
15/4/19,SOUTH AMERICA,Retail,C2,Existing,781,32449.0
15/4/19,USA,Shopify,C4,New,17,2427.0
15/4/19,USA,Retail,C3,Existing,83004,5000579.0
15/4/19,SOUTH AMERICA,Retail,F1,Existing,636,31121.0
15/4/19,EUROPE,Shopify,F1,New,3,943.0
15/4/19,CANADA,Retail,F3,Existing,79149,4686008.0
15/4/19,AFRICA,Shopify,C4,New,42,6073.0
15/4/19,AFRICA,Retail,C2,Existing,90169,4140820.0
15/4/19,ASIA,Shopify,C2,Existing,1255,226998.0
15/4/19,SOUTH AMERICA,Shopify,C3,New,16,2472.0
15/4/19,EUROPE,Shopify,null,Guest,205,38809.0
15/4/19,ASIA,Retail,C1,New,111174,2492817.0
15/4/19,AFRICA,Shopify,F1,Existing,1491,283928.0
15/4/19,OCEANIA,Retail,F3,New,96384,3409364.0
15/4/19,ASIA,Shopify,F2,Existing,1467,281893.0
15/4/19,EUROPE,Shopify,null,Existing,15,4350.0
15/4/19,EUROPE,Retail,C4,Existing,3776,202956.0
15/4/19,SOUTH AMERICA,Retail,C3,Existing,1317,62620.0
15/4/19,AFRICA,Shopify,C4,Existing,275,49608.0
15/4/19,SOUTH AMERICA,Retail,null,New,2109,74081.0
15/4/19,ASIA,Retail,null,Guest,1921050,49132703.0
15/4/19,OCEANIA,Shopify,C3,Existing,2831,560190.0
15/4/19,OCEANIA,Shopify,F2,New,307,51872.0
15/4/19,OCEANIA,Retail,null,Existing,34713,1631871.0
15/4/19,CANADA,Retail,F1,Existing,22269,1306952.0
15/4/19,USA,Shopify,C2,New,162,27329.0
15/4/19,OCEANIA,Shopify,C1,New,317,42333.0
15/4/19,CANADA,Retail,C4,Existing,25737,1336762.0
15/4/19,OCEANIA,Retail,F1,Existing,139581,7586931.0
15/4/19,CANADA,Shopify,null,Existing,60,10051.0
15/4/19,SOUTH AMERICA,Shopify,F3,Existing,24,4736.0
15/4/19,OCEANIA,Shopify,C2,New,472,76591.0
15/4/19,USA,Shopify,F1,New,104,18859.0
15/4/19,CANADA,Retail,F3,New,15769,599215.0
15/4/19,USA,Retail,F2,New,23254,996795.0
15/4/19,SOUTH AMERICA,Retail,F2,New,469,19425.0
15/4/19,EUROPE,Shopify,F2,New,13,2607.0
15/4/19,AFRICA,Retail,null,Guest,1434436,42306121.0
15/4/19,USA,Shopify,C1,New,107,16791.0
15/4/19,EUROPE,Retail,C4,New,1048,38731.0
15/4/19,SOUTH AMERICA,Retail,C3,New,1024,40013.0
15/4/19,ASIA,Shopify,C4,Existing,191,33887.0
15/4/19,ASIA,Shopify,C3,New,172,25797.0
15/4/19,USA,Retail,C1,Existing,46954,2106369.0
15/4/19,AFRICA,Shopify,C1,New,151,22858.0
15/4/19,CANADA,Shopify,C1,New,58,7937.0
15/4/19,SOUTH AMERICA,Shopify,C4,Existing,5,565.0
15/4/19,ASIA,Shopify,F1,New,129,20585.0
15/4/19,CANADA,Retail,C1,Existing,50635,2222116.0
15/4/19,ASIA,Shopify,C1,Existing,649,104119.0
15/4/19,CANADA,Shopify,C2,New,73,11317.0
15/4/19,EUROPE,Retail,C1,Existing,14567,668556.0
15/4/19,AFRICA,Shopify,null,Existing,130,23898.0
15/4/19,SOUTH AMERICA,Shopify,F1,Existing,52,11388.0
15/4/19,EUROPE,Retail,F1,New,919,41046.0
15/4/19,SOUTH AMERICA,Shopify,C2,Existing,67,13076.0
15/4/19,CANADA,Shopify,F3,Existing,382,75820.0
15/4/19,ASIA,Retail,C4,New,45153,1317722.0
15/4/19,SOUTH AMERICA,Retail,C1,New,2474,55646.0
15/4/19,OCEANIA,Retail,null,New,81464,3127062.0
15/4/19,EUROPE,Shopify,null,New,7,941.0
15/4/19,USA,Shopify,F2,New,112,18671.0
15/4/19,CANADA,Shopify,null,New,76,13296.0
15/4/19,CANADA,Shopify,C4,Existing,61,11762.0
15/4/19,USA,Retail,null,New,19665,901863.0
15/4/19,ASIA,Retail,null,New,63219,2263103.0
15/4/19,AFRICA,Retail,C4,Existing,94827,5077703.0
15/4/19,EUROPE,Retail,F1,Existing,6993,441279.0
15/4/19,SOUTH AMERICA,Retail,F3,New,396,14790.0
15/4/19,USA,Shopify,null,Guest,1298,248830.0
15/4/19,ASIA,Shopify,null,Existing,142,25932.0
15/4/19,OCEANIA,Retail,F2,New,83053,3114215.0
15/4/19,CANADA,Retail,C1,New,27520,757224.0
15/4/19,ASIA,Shopify,null,Guest,2218,366881.0
15/4/19,OCEANIA,Retail,C3,Existing,300264,15396955.0
15/4/19,SOUTH AMERICA,Shopify,C1,Existing,41,7805.0
15/4/19,SOUTH AMERICA,Shopify,null,New,47,8289.0
15/4/19,CANADA,Retail,F2,Existing,49645,2958892.0
15/4/19,CANADA,Shopify,C4,New,14,1793.0
15/4/19,AFRICA,Shopify,null,Guest,2595,459413.0
15/4/19,CANADA,Retail,F2,New,15230,606707.0
15/4/19,SOUTH AMERICA,Shopify,F2,Existing,23,5271.0
15/4/19,SOUTH AMERICA,Retail,F2,Existing,1036,48731.0
15/4/19,CANADA,Retail,C2,New,12746,419060.0
15/4/19,AFRICA,Retail,null,New,55164,2330030.0
15/4/19,USA,Shopify,null,Existing,84,17404.0
15/4/19,OCEANIA,Shopify,C3,New,353,56182.0
15/4/19,ASIA,Retail,F3,Existing,357799,18519542.0
15/4/19,OCEANIA,Retail,F1,New,39541,1426978.0
15/4/19,CANADA,Shopify,C3,Existing,486,92754.0
15/4/19,EUROPE,Retail,F2,New,1537,69550.0
15/4/19,USA,Shopify,C3,New,129,22617.0
15/4/19,SOUTH AMERICA,Retail,C2,New,809,27128.0
15/4/19,OCEANIA,Retail,C1,New,140807,3426527.0
15/4/19,OCEANIA,Shopify,null,New,394,66316.0
15/4/19,SOUTH AMERICA,Shopify,C2,New,25,4604.0
15/4/19,EUROPE,Retail,C2,Existing,9404,475065.0
15/4/19,OCEANIA,Retail,C4,New,54800,1733998.0
15/4/19,EUROPE,Shopify,C4,New,2,359.0
15/4/19,USA,Shopify,C3,Existing,948,193584.0
15/4/19,USA,Shopify,C1,Existing,545,100354.0
15/4/19,AFRICA,Retail,F2,New,56256,2187173.0
15/4/19,EUROPE,Retail,F3,Existing,18124,1145954.0
15/4/19,OCEANIA,Retail,C2,Existing,141953,5907114.0
15/4/19,AFRICA,Shopify,C3,New,176,29140.0
15/4/19,ASIA,Retail,F2,Existing,198556,10208047.0
15/4/19,AFRICA,Shopify,null,New,174,28152.0
15/4/19,EUROPE,Retail,F3,New,1628,68512.0
15/4/19,AFRICA,Retail,C4,New,35633,1238717.0
15/4/19,OCEANIA,Retail,F2,Existing,303220,17779772.0
15/4/19,OCEANIA,Retail,C2,New,90401,2623905.0
15/4/19,EUROPE,Shopify,C3,Existing,123,35527.0
15/4/19,ASIA,Retail,C1,Existing,160332,5528192.0
15/4/19,OCEANIA,Shopify,F3,New,128,20694.0
15/4/19,ASIA,Retail,C4,Existing,97401,4492197.0
15/4/19,CANADA,Retail,null,New,14731,624485.0
15/4/19,SOUTH AMERICA,Shopify,null,Existing,13,2230.0
15/4/19,CANADA,Shopify,F1,New,46,7822.0
15/4/19,OCEANIA,Shopify,F2,Existing,3955,825385.0
15/4/19,CANADA,Shopify,C1,Existing,331,55138.0
15/4/19,OCEANIA,Shopify,C4,Existing,478,87852.0
15/4/19,AFRICA,Shopify,C1,Existing,968,162602.0
15/4/19,SOUTH AMERICA,Shopify,F3,New,2,422.0
15/4/19,CANADA,Retail,C4,New,10861,371746.0
15/4/19,USA,Shopify,C4,Existing,112,21407.0
15/4/19,ASIA,Shopify,C2,New,229,31412.0
15/4/19,EUROPE,Retail,null,Guest,107507,3648786.0
15/4/19,USA,Retail,C2,New,21012,767802.0
15/4/19,USA,Shopify,F3,Existing,641,140909.0
15/4/19,SOUTH AMERICA,Shopify,F2,New,4,747.0
15/4/19,CANADA,Retail,null,Existing,5460,278099.0
15/4/19,CANADA,Shopify,F1,Existing,490,90539.0
15/4/19,USA,Retail,C3,New,36559,1491438.0
15/4/19,USA,Shopify,null,New,100,16827.0
15/4/19,OCEANIA,Shopify,F3,Existing,2184,459937.0
15/4/19,SOUTH AMERICA,Shopify,null,Guest,751,146119.0
15/4/19,EUROPE,Shopify,F2,Existing,167,39454.0
15/4/19,USA,Shopify,F3,New,39,6423.0
15/4/19,AFRICA,Retail,C3,Existing,234251,12583645.0
15/4/19,AFRICA,Retail,null,Existing,24091,1120165.0
15/4/19,EUROPE,Shopify,C1,New,7,1420.0
15/4/19,SOUTH AMERICA,Shopify,C1,New,18,2717.0
15/4/19,EUROPE,Retail,null,Existing,2434,117286.0
15/4/19,EUROPE,Shopify,F1,Existing,110,23183.0
15/4/19,ASIA,Shopify,C4,New,22,3344.0
15/4/19,CANADA,Retail,C3,New,24673,905130.0
15/4/19,SOUTH AMERICA,Shopify,C3,Existing,67,14161.0
15/4/19,AFRICA,Retail,C1,New,78636,2061933.0
15/4/19,EUROPE,Retail,C3,Existing,14043,786267.0
15/4/19,USA,Retail,F2,Existing,76042,4954694.0
15/4/19,SOUTH AMERICA,Retail,C4,Existing,386,18242.0
15/4/19,SOUTH AMERICA,Retail,null,Guest,390138,15887697.0
15/4/19,ASIA,Shopify,F2,New,145,23648.0
15/4/19,AFRICA,Retail,F2,Existing,230311,13610190.0
15/4/19,USA,Retail,F3,Existing,113877,7527960.0
15/4/19,SOUTH AMERICA,Retail,F3,Existing,1189,60532.0
15/4/19,CANADA,Shopify,null,Guest,758,129266.0
15/4/19,CANADA,Shopify,C3,New,64,9389.0
15/4/19,OCEANIA,Shopify,null,Guest,5381,959296.0
15/4/19,USA,Retail,C1,New,29352,839836.0
15/4/19,SOUTH AMERICA,Shopify,F1,New,6,929.0
15/4/19,OCEANIA,Shopify,C1,Existing,1745,313757.0
15/4/19,CANADA,Retail,C3,Existing,54202,2921432.0
15/4/19,EUROPE,Shopify,C1,Existing,77,15132.0
15/4/19,USA,Retail,F1,Existing,33982,2164031.0
15/4/19,USA,Retail,C4,New,14258,526628.0
15/4/19,AFRICA,Shopify,F1,New,131,22073.0
15/4/19,ASIA,Retail,C3,New,104312,3260867.0
15/4/19,ASIA,Shopify,C1,New,144,18922.0
15/4/19,ASIA,Retail,C2,New,72539,1993630.0
15/4/19,SOUTH AMERICA,Retail,null,Existing,476,21177.0
15/4/19,OCEANIA,Shopify,null,Existing,311,56518.0
15/4/19,AFRICA,Shopify,F2,Existing,2513,502986.0
15/4/19,OCEANIA,Retail,C4,Existing,134790,6882931.0
15/4/19,EUROPE,Shopify,C4,Existing,6,1346.0
15/4/19,CANADA,Shopify,C2,Existing,405,72871.0
15/4/19,USA,Retail,null,Existing,8192,436696.0
15/4/19,AFRICA,Shopify,C2,New,228,33711.0
15/4/19,ASIA,Shopify,F3,New,61,10020.0
15/4/19,USA,Retail,C4,Existing,32389,1845300.0
15/4/19,OCEANIA,Retail,C1,Existing,223315,8546911.0
15/4/19,CANADA,Shopify,F3,New,28,4534.0
15/4/19,ASIA,Shopify,null,New,167,25293.0
15/4/19,EUROPE,Retail,F2,Existing,14633,945134.0
15/4/19,USA,Retail,F3,New,22070,909934.0
15/4/19,OCEANIA,Shopify,F1,New,242,36079.0
15/4/19,AFRICA,Shopify,C2,Existing,1465,277997.0
15/4/19,ASIA,Shopify,F3,Existing,925,178233.0
15/4/19,SOUTH AMERICA,Retail,F1,New,330,12869.0
15/4/19,EUROPE,Shopify,C2,New,13,2472.0
15/4/19,ASIA,Retail,C2,Existing,109191,4321777.0
15/4/19,OCEANIA,Retail,C3,New,129175,4335596.0
15/4/19,EUROPE,Shopify,C3,New,11,2254.0
15/4/19,EUROPE,Retail,null,New,3505,155316.0
15/4/19,SOUTH AMERICA,Retail,C1,Existing,2871,81578.0
15/4/19,AFRICA,Shopify,F3,New,73,11536.0
15/4/19,CANADA,Shopify,F2,New,67,10383.0
15/4/19,USA,Shopify,C2,Existing,913,186826.0
15/4/19,AFRICA,Retail,F3,New,55491,2147652.0
8/4/19,OCEANIA,Retail,null,Existing,37039,1849409.0
8/4/19,ASIA,Retail,F2,New,68310,2490041.0
8/4/19,ASIA,Shopify,C4,New,35,4720.0
8/4/19,ASIA,Retail,C2,Existing,106503,4638824.0
8/4/19,EUROPE,Shopify,C3,New,17,2965.0
8/4/19,EUROPE,Shopify,F3,Existing,83,23912.0
8/4/19,AFRICA,Retail,null,Guest,1527993,49462741.0
8/4/19,USA,Shopify,F2,Existing,1141,240988.0
8/4/19,AFRICA,Retail,F1,New,23027,967739.0
8/4/19,OCEANIA,Shopify,F1,Existing,2219,431670.0
8/4/19,OCEANIA,Retail,null,Guest,2224996,67537025.0
8/4/19,USA,Retail,C3,Existing,89355,5672235.0
8/4/19,EUROPE,Retail,C4,Existing,3629,209992.0
8/4/19,EUROPE,Retail,null,Guest,98784,3595123.0
8/4/19,EUROPE,Retail,F3,Existing,17278,1179347.0
8/4/19,CANADA,Retail,C3,Existing,53184,3205618.0
8/4/19,OCEANIA,Shopify,F2,New,260,43905.0
8/4/19,SOUTH AMERICA,Retail,F1,Existing,658,32289.0
8/4/19,EUROPE,Shopify,C2,Existing,88,24666.0
8/4/19,CANADA,Shopify,null,New,61,10131.0
8/4/19,USA,Retail,F1,Existing,36115,2346593.0
8/4/19,SOUTH AMERICA,Shopify,C4,Existing,6,823.0
8/4/19,AFRICA,Shopify,C4,New,32,4786.0
8/4/19,AFRICA,Shopify,F1,Existing,1350,258457.0
8/4/19,ASIA,Shopify,null,New,153,24762.0
8/4/19,EUROPE,Shopify,F1,Existing,72,15675.0
8/4/19,SOUTH AMERICA,Retail,F2,New,494,21482.0
8/4/19,USA,Shopify,C1,New,110,17568.0
8/4/19,SOUTH AMERICA,Shopify,C1,New,15,2565.0
8/4/19,USA,Retail,null,Guest,525600,17888307.0
8/4/19,EUROPE,Retail,null,Existing,2619,136755.0
8/4/19,USA,Retail,F2,Existing,79270,5290456.0
8/4/19,SOUTH AMERICA,Retail,F2,Existing,1197,65778.0
8/4/19,SOUTH AMERICA,Shopify,C4,New,1,123.0
8/4/19,SOUTH AMERICA,Retail,C4,New,303,13559.0
8/4/19,CANADA,Shopify,F2,Existing,660,128147.0
8/4/19,USA,Shopify,F2,New,144,23811.0
8/4/19,OCEANIA,Shopify,F2,Existing,3151,659003.0
8/4/19,CANADA,Shopify,C4,New,10,1185.0
8/4/19,AFRICA,Retail,F3,Existing,359508,23460009.0
8/4/19,EUROPE,Retail,F3,New,1587,71103.0
8/4/19,ASIA,Retail,C3,Existing,219276,11308198.0
8/4/19,CANADA,Shopify,C1,Existing,258,43890.0
8/4/19,ASIA,Shopify,F2,New,143,23458.0
8/4/19,AFRICA,Shopify,C1,New,164,23317.0
8/4/19,AFRICA,Shopify,F2,Existing,2470,506794.0
8/4/19,CANADA,Retail,F3,New,16968,737485.0
8/4/19,SOUTH AMERICA,Retail,null,Guest,387031,16761991.0
8/4/19,OCEANIA,Retail,C2,Existing,133572,6427538.0
8/4/19,OCEANIA,Shopify,C4,New,47,6676.0
8/4/19,EUROPE,Shopify,C1,Existing,66,13314.0
8/4/19,OCEANIA,Shopify,C2,New,412,68965.0
8/4/19,CANADA,Shopify,C4,Existing,51,9035.0
8/4/19,SOUTH AMERICA,Retail,C2,New,866,32347.0
8/4/19,ASIA,Retail,null,New,67322,2642965.0
8/4/19,EUROPE,Retail,F1,Existing,6750,453453.0
8/4/19,USA,Retail,F3,Existing,120281,8231580.0
8/4/19,OCEANIA,Retail,C1,Existing,210504,9030890.0
8/4/19,CANADA,Shopify,F1,New,42,7002.0
8/4/19,CANADA,Shopify,null,Existing,51,8992.0
8/4/19,SOUTH AMERICA,Shopify,C3,New,15,2524.0
8/4/19,EUROPE,Shopify,C4,New,2,288.0
8/4/19,EUROPE,Shopify,F1,New,2,395.0
8/4/19,AFRICA,Retail,C2,Existing,96965,4869017.0
8/4/19,CANADA,Retail,C4,Existing,25326,1449965.0
8/4/19,ASIA,Shopify,F2,Existing,1361,267215.0
8/4/19,AFRICA,Shopify,C2,Existing,1386,274071.0
8/4/19,SOUTH AMERICA,Retail,C1,New,2564,63516.0
8/4/19,EUROPE,Shopify,F2,New,2,596.0
8/4/19,SOUTH AMERICA,Retail,C1,Existing,2808,91392.0
8/4/19,CANADA,Retail,F2,Existing,50062,3233934.0
8/4/19,EUROPE,Retail,F2,Existing,13458,944391.0
8/4/19,SOUTH AMERICA,Retail,null,New,2293,87684.0
8/4/19,SOUTH AMERICA,Shopify,F1,New,5,717.0
8/4/19,CANADA,Retail,C1,New,27505,857696.0
8/4/19,AFRICA,Retail,F1,Existing,91201,5585271.0
8/4/19,CANADA,Retail,C2,New,12862,488157.0
8/4/19,SOUTH AMERICA,Shopify,C2,Existing,66,13459.0
8/4/19,AFRICA,Shopify,C2,New,212,33375.0
8/4/19,USA,Retail,F3,New,25042,1094608.0
8/4/19,ASIA,Retail,C3,New,114134,4028906.0
8/4/19,AFRICA,Retail,null,Existing,30003,1549739.0
8/4/19,ASIA,Retail,C1,New,111594,2774907.0
8/4/19,SOUTH AMERICA,Shopify,F3,New,2,372.0
8/4/19,ASIA,Retail,F3,New,85067,3031012.0
8/4/19,AFRICA,Retail,C2,New,51959,1910920.0
8/4/19,AFRICA,Retail,F2,New,62461,2679071.0
8/4/19,AFRICA,Shopify,C3,New,212,36605.0
8/4/19,USA,Shopify,null,Existing,94,16738.0
8/4/19,USA,Retail,C4,Existing,34833,2086316.0
8/4/19,CANADA,Retail,C2,Existing,18267,961817.0
8/4/19,AFRICA,Retail,C1,New,85639,2485941.0
8/4/19,CANADA,Shopify,null,Guest,623,110549.0
8/4/19,CANADA,Shopify,C2,New,63,10009.0
8/4/19,OCEANIA,Shopify,null,New,333,58292.0
8/4/19,AFRICA,Retail,C4,New,40192,1558062.0
8/4/19,ASIA,Retail,C4,New,49468,1637715.0
8/4/19,EUROPE,Retail,C3,New,3433,152860.0
8/4/19,USA,Retail,F2,New,25605,1134401.0
8/4/19,OCEANIA,Shopify,C3,Existing,2567,529239.0
8/4/19,AFRICA,Shopify,null,New,179,31620.0
8/4/19,OCEANIA,Retail,F2,New,81714,3343688.0
8/4/19,USA,Retail,F1,New,10854,485630.0
8/4/19,EUROPE,Shopify,C2,New,19,3677.0
8/4/19,USA,Retail,null,Existing,10101,575718.0
8/4/19,SOUTH AMERICA,Retail,null,Existing,616,27935.0
8/4/19,EUROPE,Retail,C1,New,4017,139265.0
8/4/19,AFRICA,Retail,C1,Existing,158365,6832661.0
8/4/19,AFRICA,Shopify,null,Guest,2427,429050.0
8/4/19,EUROPE,Retail,C3,Existing,13135,795822.0
8/4/19,EUROPE,Retail,F1,New,908,41494.0
8/4/19,USA,Retail,C4,New,15973,648723.0
8/4/19,USA,Retail,C1,Existing,49441,2339367.0
8/4/19,OCEANIA,Retail,C4,New,57598,2148674.0
8/4/19,CANADA,Shopify,C1,New,50,7856.0
8/4/19,AFRICA,Shopify,F3,Existing,1321,282135.0
8/4/19,CANADA,Retail,F1,New,6740,294912.0
8/4/19,SOUTH AMERICA,Retail,C3,New,1091,53610.0
8/4/19,SOUTH AMERICA,Shopify,F1,Existing,43,9427.0
8/4/19,USA,Shopify,null,New,107,19547.0
8/4/19,CANADA,Shopify,F3,New,24,3763.0
8/4/19,ASIA,Shopify,C4,Existing,169,28992.0
8/4/19,OCEANIA,Shopify,null,Guest,4706,856386.0
8/4/19,ASIA,Shopify,C1,Existing,628,102658.0
8/4/19,SOUTH AMERICA,Shopify,C1,Existing,42,7691.0
8/4/19,SOUTH AMERICA,Retail,C3,Existing,1345,72525.0
8/4/19,USA,Shopify,null,Guest,1210,226867.0
8/4/19,SOUTH AMERICA,Shopify,null,New,36,6074.0
8/4/19,OCEANIA,Retail,F1,Existing,132485,7783392.0
8/4/19,OCEANIA,Shopify,null,Existing,302,60125.0
8/4/19,OCEANIA,Retail,C2,New,87086,2874476.0
8/4/19,USA,Retail,C1,New,31984,991976.0
8/4/19,USA,Shopify,C4,New,22,3391.0
8/4/19,ASIA,Shopify,F3,New,70,10930.0
8/4/19,SOUTH AMERICA,Retail,F3,New,438,20190.0
8/4/19,OCEANIA,Retail,C3,Existing,296336,17266719.0
8/4/19,EUROPE,Shopify,C3,Existing,101,33749.0
8/4/19,EUROPE,Shopify,null,Existing,9,2557.0
8/4/19,EUROPE,Retail,C2,New,2515,100636.0
8/4/19,OCEANIA,Retail,F2,Existing,283983,17705814.0
8/4/19,CANADA,Retail,C1,Existing,48794,2381638.0
8/4/19,ASIA,Shopify,C3,Existing,1094,210876.0
8/4/19,CANADA,Shopify,C3,Existing,398,78613.0
8/4/19,EUROPE,Shopify,null,Guest,167,30598.0
8/4/19,ASIA,Retail,F1,Existing,87465,4695413.0
8/4/19,ASIA,Retail,F2,Existing,193558,11009223.0
8/4/19,EUROPE,Retail,F2,New,1573,77869.0
8/4/19,OCEANIA,Shopify,F3,Existing,1915,409983.0
8/4/19,ASIA,Shopify,null,Existing,144,26061.0
8/4/19,AFRICA,Shopify,F3,New,85,15106.0
8/4/19,EUROPE,Retail,C4,New,1014,42474.0
8/4/19,OCEANIA,Retail,C1,New,133109,3695475.0
8/4/19,EUROPE,Shopify,C1,New,13,1723.0
8/4/19,CANADA,Shopify,F3,Existing,329,66672.0
8/4/19,USA,Shopify,F3,New,41,7119.0
8/4/19,EUROPE,Shopify,F2,Existing,119,29455.0
8/4/19,USA,Shopify,C3,New,135,24154.0
8/4/19,SOUTH AMERICA,Retail,F3,Existing,1355,78800.0
8/4/19,CANADA,Shopify,C2,Existing,324,61407.0
8/4/19,ASIA,Retail,C4,Existing,99695,4961374.0
